w_ease,w_itemknn,w_rp3,w_pop,w_kg,HR@10,NDCG@10,Recall@10,HR@20,NDCG@20,Recall@20,evaluated_users,candidate_courses,mask_train_positives
1.0,0.2595512664070653,0.00399216242343145,-0.16840456096904408,-0.09901904212083634,0.5776358627598297,0.3689767296400494,0.534533930274007,0.6864512897570749,0.3984631574581329,0.6453643748209659,55902,698,1
1.0,-0.009541638849678874,-0.003186395737808684,-0.09298166473993695,0.04374871619200013,0.5775821974169082,0.36922827789737445,0.5342829738099454,0.6853600944510035,0.39845232591570506,0.644195677105633,55902,698,1
1.0,0.09324119633589614,-0.09819753319606908,0.07809070566053833,0.08354828749044757,0.5776179743121892,0.3689980587121687,0.5343537544994875,0.686075632356624,0.39843967809345016,0.645069300171217,55902,698,1
1.0,-0.09549808441745852,0.10979758264593961,-0.14270810952484908,0.024107983467422045,0.578548173589496,0.3698415302821943,0.5351602034061833,0.683982683982684,0.39843025660342,0.6425511455909716,55902,698,1
1.0,0.10162188043402223,-0.05834233470952113,0.09220519875343769,-0.0962387662061492,0.5784229544560123,0.3689203332878739,0.5349238055055694,0.6869342778433688,0.39841414205583814,0.6458465678651424,55902,698,1
1.0,0.04350491297843137,0.0026575694784015946,-0.09160990640213909,-0.06721197617895933,0.5780472970555616,0.36915109902720206,0.5347319022144925,0.6858967478802189,0.3983986540760997,0.6446732844604539,55902,698,1
1.0,-0.016887548337387287,0.0005399582123503943,0.15622657815743723,-0.09952891952659533,0.578655504275339,0.3689517165545234,0.5348735687817789,0.68663017423348,0.39825098711778495,0.6450058179246285,55902,698,1
1.0,-0.06417297052965179,0.07947293568950578,-0.1279002673281236,0.1409234531850342,0.5782619584272477,0.36959674543751386,0.5349488357804119,0.6838753532968409,0.3982494657923268,0.6425779072765291,55902,698,1
1.0,0.22729603017568253,-0.0021145233323603685,-0.0931336672039115,0.18426520831075,0.5763300060820722,0.3686937955200835,0.5331851223417241,0.6850917677363958,0.3982485552606887,0.6443010978239119,55902,698,1
1.0,0.17773639127652882,-0.08645949033151953,-0.060183060995611326,0.040299076930940814,0.5768487710636471,0.36877170213923294,0.533714400335583,0.685342206003363,0.39824382265846725,0.6444895653972672,55902,698,1
1.0,0.30635737567316057,-0.11846573091161092,0.07818153916200071,-0.14240941265011733,0.5771886515688168,0.3684962633946058,0.5339208254736637,0.6866122857858395,0.39823891718451926,0.6457085151256622,55902,698,1
1.0,0.2672028984329161,-0.08974327715127875,0.07384554356770812,0.1963785120855161,0.5760616793674644,0.36846779014227443,0.5329551564092788,0.685413759793925,0.3982000519285638,0.6446904484051161,55902,698,1
1.0,0.24803211228672986,-0.11657431926398451,0.11135108701104374,-0.12939914473336578,0.5776895281027512,0.3686497807294993,0.5343190137998333,0.6862724052806698,0.39818959469566895,0.6453003603786645,55902,698,1
1.0,-0.10115853083639761,0.17534292153000616,-0.10263895450291632,-0.1212656094082551,0.5790490501234303,0.36962151978903746,0.5353440349547244,0.684090014668527,0.39814549176032216,0.6423590364407751,55902,698,1
1.0,-0.1184830672546309,0.12013026117051132,0.15489177954335748,-0.12502289872372602,0.5787986118564631,0.3688492286968468,0.5350792379769297,0.6867911702622447,0.39811362942376216,0.6450777763348395,55902,698,1
1.0,-0.13675880237016805,0.14831169563497168,-0.15053950083761003,0.17099829538818484,0.5779041894744374,0.369643128675437,0.5347854546252951,0.6828914886766126,0.3980367858262534,0.6414033478629979,55902,698,1
1.0,0.25464013260103413,-0.023228116041911634,-0.1845739027902752,-0.08561688086245814,0.5770097670924117,0.3685944786696033,0.5338007310756365,0.6851990984222389,0.39796424514056805,0.6441468388041381,55902,698,1
1.0,-0.06867727348580313,-0.03059582586027257,0.0248128980628059,-0.030913657634281805,0.578029408607921,0.36874462910507977,0.5343137597508956,0.6855389789274087,0.39795595577022413,0.6441425299598058,55902,698,1
1.0,-0.1428258051685404,0.18573250065628574,-0.017521936513558906,-0.16920954863557336,0.5790311616757898,0.36905396973243415,0.535253195386317,0.6854495366892062,0.39787438776942047,0.6435756496408592,55902,698,1
1.0,0.09949033333621118,-0.14388052681582256,0.15273903014394552,-0.041458275843740344,0.5770455439876927,0.36828793647499186,0.5335656251184634,0.6859861901184215,0.39787263617961605,0.6447760436541223,55902,698,1
1.0,0.2502641122282817,-0.07261680836613757,0.09476390533283319,-0.19975590512316432,0.5772602053593789,0.36820993900765586,0.5338984436183422,0.6865228435476369,0.3978515246433053,0.6452986194866155,55902,698,1
1.0,0.048003716365093624,0.0013800492104567297,0.02745783621136244,-0.16012752732258032,0.5777431934456728,0.36834482524145934,0.5341837987590691,0.6858430825372974,0.3976928071203261,0.6444706956067435,55902,698,1
1.0,0.05561317899158827,0.06493731369913672,-0.0822572661282714,-0.19224966017739062,0.5782798468748882,0.3687254637190249,0.5346751003867344,0.6850023254981933,0.3976636856791496,0.6433985529171274,55902,698,1
1.0,-0.10784988637047258,0.18857531361512533,-0.09386563251581209,-0.15526806089210063,0.578655504275339,0.36915216313580357,0.5349150103521462,0.6836249150298737,0.39762747625414746,0.6417202200994794,55902,698,1
1.0,-0.024514848132880157,0.02710255975745604,0.09106828220324992,-0.14970568330513917,0.5777789703409538,0.3682422443237207,0.5339962681996377,0.6856284211656113,0.39751021712193735,0.6439538412380593,55902,698,1
1.0,0.00597922893872363,0.03686820610410621,-0.050406083397897566,-0.1604716164590339,0.5774212013881436,0.3683226225228637,0.5337549445226588,0.6848949948123502,0.3974654043272459,0.6432289675940592,55902,698,1
1.0,0.060127435497491694,-0.003557835368530743,0.17793477568066712,-0.1960576905317956,0.5772602053593789,0.3680473756626295,0.5337093726648083,0.6855210904797682,0.39738943328366116,0.643995042548446,55902,698,1
1.0,0.2189009725838814,-0.0699348952330924,-0.16891671946467648,-0.08639809661390685,0.5763657829773532,0.368273607992562,0.5331655421140012,0.6837322457157168,0.39738515850502426,0.6425419469099901,55902,698,1
1.0,0.05383841091865463,0.014823187277954314,-0.16835766314086587,-0.07448390756322448,0.5771170977782548,0.36888830762645175,0.5338156161742396,0.6822475045615541,0.3973799731109388,0.6407581339543945,55902,698,1
1.0,0.0971002107699914,-0.04068463968290212,-0.1342847144808165,-0.10158631839035125,0.5766162212443204,0.3685341742678139,0.5333212987377733,0.6828199348860506,0.39732282275919584,0.6413988882108511,55902,698,1
1.0,-0.006317149345695189,-0.04783224600067906,-0.11017311853832767,-0.008130285529385967,0.5761690100533076,0.3683817404377384,0.5328675503903897,0.6821222854280705,0.39713762642752604,0.6408708606609818,55902,698,1
1.0,-0.11039067691804469,-0.09413183686427198,0.1480888391241703,0.04313196032330846,0.5766519981396014,0.3681234346843684,0.5330751415661037,0.6836070265822332,0.3971117179900207,0.6420177728025811,55902,698,1
1.0,0.27349144436269557,-0.11242577338332446,-0.15959433862525738,-0.09877671248555814,0.5752209223283603,0.3678021812675558,0.5319869222396387,0.6831419269435799,0.397077640004927,0.641922509720305,55902,698,1
1.0,-0.07805121032585513,-0.1282213808507698,0.04650833014239622,0.07027372643050428,0.5750241494043147,0.3678596352209461,0.5317008277534261,0.6828736002289721,0.3970266336774988,0.6413923444026545,55902,698,1
1.0,0.007562763684545198,-0.09843325345600426,-0.08953702995181279,0.011760164540237206,0.575453472147687,0.3681050509586475,0.5322132891867849,0.6820149547422275,0.3970192852912692,0.6408621932821846,55902,698,1
1.0,0.21001504798849643,-0.09988701748411768,-0.18217151238585721,-0.014662961049026368,0.5754355837000465,0.3679240172523911,0.5321350698198996,0.6823369467997568,0.3969896092379732,0.6412016123789827,55902,698,1
1.0,-0.12507855106064072,0.18304552174835645,-0.16142795853866443,-0.09303180272305944,0.5780830739508426,0.3694139149565835,0.5344815136376576,0.6794747951772745,0.39694494745993314,0.6376449920451556,55902,698,1
1.0,-0.030478407332953344,0.00029024765220267423,-0.021857694734657096,-0.1458168202437037,0.5769561017494902,0.3679500518243193,0.5331367495862821,0.6836785803727953,0.39692181732815945,0.6419493260104034,55902,698,1
1.0,0.009840353944183394,0.005248332708085918,0.05087314743665561,-0.19530231700664966,0.5767772172730851,0.36789862057391426,0.5330728917597324,0.6836606919251548,0.3969046038179427,0.6419508036092837,55902,698,1
1.0,0.035309607318935926,-0.1083109500581115,0.031015191188562108,0.19549906000782535,0.5753998068047654,0.3681943415151658,0.5321594257286604,0.6812994168366069,0.3968942641909027,0.639857493852563,55902,698,1
1.0,0.28797494401450907,-0.11527288375826314,-0.04447334480022658,-0.1903777712520904,0.5765804443490394,0.367706377119724,0.53313222177774,0.6838037995062789,0.3968911687928083,0.642644371377822,55902,698,1
1.0,0.1876836424930283,-0.12428888570613464,-0.13478619179255716,-0.0998108166437214,0.5751135916425173,0.3677673048335661,0.5317122186753285,0.6822653930091946,0.3968307885217158,0.6408695048302281,55902,698,1
1.0,0.017389348545986866,-0.13780426492026412,-0.04280115882600816,0.07271174481717235,0.5751493685377983,0.3678526980726864,0.5317882043018416,0.6814961897606525,0.3967203779876948,0.6402217584622929,55902,698,1
1.0,-0.01498875681814929,0.0563794945755072,-0.10326750294030945,-0.15533421683948961,0.5769918786447712,0.3682393788016925,0.5333754112918859,0.6818539587134629,0.3966728554960896,0.6400024879212985,55902,698,1
1.0,-0.12128734192044863,0.2072847770544853,-0.13140420627826666,-0.15877028817787583,0.5778684125791563,0.3688962766449039,0.5341602456363425,0.6801903330828951,0.39665187624377957,0.6381374621778785,55902,698,1
1.0,-0.026530818705690545,-0.01717659275241243,-0.17023669573095346,0.11078248780665045,0.5755071374906086,0.36839892023103005,0.5322362105349718,0.679421129834353,0.3965419132428191,0.6378618675988601,55902,698,1
1.0,0.09863728298722199,-0.12555370351949593,-0.0804195489690919,0.1328982845838244,0.5749168187184716,0.3677679744162565,0.5317032419194659,0.6808879825408751,0.396532673383604,0.6396796670661175,55902,698,1
1.0,-0.0035958117697007796,-0.07234900958570054,-0.04096646131196224,0.1970346463493428,0.5755608028335301,0.368269502164856,0.5323663118283483,0.6795105720725555,0.3964210968055881,0.6380339582775515,55902,698,1
1.0,-0.10034273863829371,-0.13046743529113716,0.04663315851210706,0.09421401043448169,0.5747021573467854,0.36761567506140497,0.5313313461265655,0.6812457514936854,0.3964151442729972,0.6395429486630579,55902,698,1
1.0,0.04698838814866238,-0.11317965545547595,0.11577172394211516,-0.1351777501248892,0.5762584522915102,0.36746046499566964,0.5324917219784445,0.682658938857286,0.39639733598490834,0.6410661914790989,55902,698,1
1.0,0.22579271010599114,-0.12650252673994036,-0.18566487355702696,0.11126869719165944,0.5731816392973418,0.36730607162635953,0.5299852268897625,0.680047225501771,0.3963236732194261,0.6389323132786221,55902,698,1
1.0,-0.050046778125092756,0.04807963762902487,-0.19752868256753217,0.18796813818570318,0.5755071374906086,0.3685710357490087,0.5322183346142554,0.6776322850703016,0.3962737119941408,0.636051039145872,55902,698,1
1.0,-0.09284386288492122,0.08545370602681437,-0.1285390606251911,-0.10693695387069312,0.5769382133018497,0.36868544900971045,0.5331469076690494,0.6782404922900791,0.3962476972408774,0.6363676700302823,55902,698,1
1.0,0.04573933041233666,-0.12613256531389413,-0.11382619594758991,-0.03772416805896456,0.5741476154699295,0.36750822148023454,0.5309037749975883,0.6788129226145755,0.3959618591833317,0.6375415650058301,55902,698,1
1.0,0.023209483751655408,-0.14554914513748693,-0.09107261703216896,0.07429183951176366,0.5744517190798183,0.3675776381049445,0.5311253226472243,0.6786161496905299,0.39588464030290305,0.6372736855024135,55902,698,1
1.0,-0.10207460297323775,-0.05306116788211032,-0.048677314749735245,-0.06437218605043965,0.5751314800901578,0.3674244020868637,0.531414312134801,0.6791170262244642,0.39560990431384996,0.6372028901689263,55902,698,1
1.0,0.06284123261103872,-0.018705556473738866,-0.19477760183707482,-0.09411373122470655,0.5751851454330793,0.36800787780730054,0.5317870875075763,0.6766841973453543,0.39560729649362586,0.635068713182329,55902,698,1
1.0,0.027598594206968835,-0.11999854514385935,-0.07776746026470366,0.18672919217955236,0.5735215198025115,0.36741839313400015,0.5303182632617599,0.6767020857929948,0.3954067479971551,0.6352816431433002,55902,698,1
1.0,-0.06655300338094253,-0.04551443049388035,-0.004039384652167355,-0.15375707298533442,0.5757039104146542,0.3668741344083757,0.5316005436522013,0.6793495760437909,0.3950339433791699,0.6373097239534462,55902,698,1
1.0,-0.09480841243339047,-0.10310941564063872,-0.10043433408167575,0.15869227865538393,0.5725913205252048,0.36699809140584133,0.5291529722244607,0.6727487388644413,0.3941627799997505,0.6310204412378491,55902,698,1
1.0,-0.00540685979415631,-0.149560161941056,-0.15639144139950029,0.06467339328779287,0.5727702050016099,0.36699685888589484,0.5295265426393535,0.6724983005974742,0.39405858762630064,0.6308045899689732,55902,698,1
1.0,-0.05257191512473139,-0.09953076726664276,-0.13293016894109166,0.1922567479862849,0.5710350255804801,0.3666093500064393,0.5276849181859157,0.6717112089012915,0.39392615201320624,0.6300696265621228,55902,698,1
1.0,-0.0689303880790689,0.0002456856928496898,-0.19122380281346263,-0.044604317530324955,0.5730206432685772,0.3672948515798114,0.5296358029182752,0.6706736789381418,0.39373570573058525,0.628658004646473,55902,698,1
1.0,-0.061960777293727815,-0.05718996172938465,-0.1451381276327589,-0.05165754061032812,0.5733068584308254,0.3669613120360035,0.5297362354445706,0.67165754355837,0.3937219036664172,0.6299233993593293,55902,698,1
1.0,0.005329453255427691,-0.1304715846953273,-0.1473692851524839,-0.046929049801889056,0.5724124360487997,0.366646305379119,0.529036334641364,0.6720510894064613,0.3936958426386336,0.6303176976579958,55902,698,1
1.0,-0.11577998354150124,-0.06278314451641018,-0.15059006343828357,-0.013207143083069806,0.5713927945332904,0.3662239487664398,0.527781161898588,0.665772244284641,0.39181654508090374,0.6233802950151622,55902,698,1
1.0,-0.0803522608614756,-0.12148597119894392,-0.13854023139277916,-0.01977895527652232,0.5707845873135129,0.365906001539734,0.5271657992997543,0.6651998139601445,0.39151985575002013,0.6228724547641108,55902,698,1
1.0,-0.13215016837903018,-0.09031993761831328,-0.026638993536010652,-0.16805465864336516,0.5697470573503631,0.3641094442937717,0.5256400195246169,0.6654860291223927,0.3899818565881597,0.6225264688259278,55902,698,1
1.0,-0.06828290808878865,0.022109906077292102,-0.19552121615830662,-0.1988520673661702,0.5694787306357554,0.36501549427341906,0.5254114389093775,0.6592250724482129,0.38927128894416324,0.6159147713815336,55902,698,1
